date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,wind_speed,visibility,tdew_point,weekstatus,day_of_week,hour,hour_category,energy_consuption
1/25/2016 16:10,60,0,21.00,43.09,20.10,43.26,20.50,44.40,18.50,44.79,18.73,47.88,11.57,78.63,19.77,38.88,20.50,45.07,17.10,48.90,12.18,761.97,62.33,5.17,40.00,5.08,Weekday,Monday,16,Afternoon,60
1/25/2016 16:30,50,0,21.00,43.09,20.00,43.13,20.50,44.40,18.50,44.70,18.75,47.70,11.03,80.56,19.67,38.87,20.41,45.10,17.10,48.90,11.55,762.10,65.00,5.50,40.00,5.05,Weekday,Monday,16,Afternoon,50
1/25/2016 17:50,50,0,20.79,43.09,19.70,43.23,20.39,44.40,18.29,44.90,18.60,47.29,9.39,86.89,19.11,39.04,19.90,45.70,17.10,49.00,10.18,762.30,72.33,5.17,40.00,5.33,Weekday,Monday,17,Night,50
1/25/2016 18:10,40,0,20.70,43.09,19.70,43.29,20.47,44.48,18.20,44.97,18.60,47.29,9.50,88.55,19.01,39.10,19.82,45.83,17.13,49.00,10.05,762.35,73.33,4.83,40.00,5.43,Weekday,Monday,18,Night,40
1/25/2016 18:40,50,0,20.63,43.13,19.60,43.26,20.50,44.50,18.17,45.09,18.59,47.26,9.16,90.00,18.79,39.22,19.70,46.15,17.10,48.86,9.90,762.50,74.33,4.33,40.00,5.53,Weekday,Monday,18,Night,50
1/25/2016 19:30,40,0,20.50,43.20,19.43,43.40,20.50,44.40,18.00,45.20,18.50,47.21,8.89,91.26,18.55,39.43,19.49,46.28,17.10,48.20,9.65,762.70,76.50,4.00,40.00,5.70,Weekday,Monday,19,Night,40
1/25/2016 21:20,80,30,20.70,43.43,19.93,42.86,20.50,44.17,20.03,43.59,18.29,48.69,8.69,95.30,18.02,40.11,19.06,46.34,17.03,47.23,9.80,763.63,80.00,4.67,36.33,6.40,Weekday,Monday,21,Night,110
1/25/2016 22:00,60,10,21.00,43.29,20.32,42.66,20.73,45.19,19.73,44.47,18.14,49.57,9.26,97.53,17.95,40.60,18.95,46.62,17.00,47.09,9.80,763.70,82.00,4.00,29.00,6.80,Weekday,Monday,22,Night,70
1/25/2016 22:20,40,0,21.05,43.29,20.50,42.55,20.70,44.97,19.60,44.83,18.10,49.97,9.50,97.23,17.89,40.86,18.89,46.84,17.00,47.09,9.97,763.97,82.00,4.33,29.00,6.97,Weekday,Monday,22,Night,40
1/25/2016 22:40,80,10,21.17,43.40,20.57,42.97,20.60,44.59,19.50,44.90,18.08,50.35,9.76,97.56,17.89,41.17,18.79,46.95,17.00,47.16,10.13,764.23,82.00,4.67,29.00,7.13,Weekday,Monday,22,Night,90
1/25/2016 23:00,90,10,21.20,43.33,20.60,42.83,20.57,44.56,19.39,44.90,18.00,50.54,9.96,97.90,17.85,41.42,18.79,47.15,17.00,47.20,10.30,764.50,82.00,5.00,29.00,7.30,Weekday,Monday,23,Night,100
1/25/2016 23:50,160,30,21.29,43.09,20.79,42.50,20.57,44.50,20.40,45.30,17.96,50.99,10.43,98.56,17.79,42.15,18.70,47.78,17.00,47.40,10.30,764.17,83.67,4.17,27.33,7.63,Weekday,Monday,23,Night,190
1/26/2016 0:10,380,30,21.29,43.09,20.70,42.43,20.57,44.50,21.13,44.63,17.90,51.19,9.99,97.00,17.79,42.06,18.70,47.96,17.00,47.50,10.10,764.13,85.00,4.00,26.50,7.67,Weekday,Tuesday,0,Morning,410
1/26/2016 0:50,30,10,21.20,43.20,20.60,42.63,20.63,44.40,22.32,44.09,17.87,51.71,9.10,99.77,17.79,42.00,18.68,48.18,17.00,47.59,9.30,764.27,89.00,4.00,24.50,7.53,Weekday,Tuesday,0,Morning,40
1/26/2016 1:40,50,10,21.10,43.59,20.47,42.90,20.60,44.36,21.26,44.47,17.79,52.09,9.73,99.90,17.79,42.08,18.60,48.34,17.00,47.93,9.57,764.63,88.67,3.33,23.33,7.77,Weekday,Tuesday,1,Morning,60
1/26/2016 2:10,40,0,21.00,43.70,20.29,42.97,20.63,44.43,20.82,44.59,17.79,52.28,9.89,99.90,17.75,42.18,18.57,48.51,17.00,48.16,9.72,764.75,88.33,3.17,23.00,7.88,Weekday,Tuesday,2,Morning,40
1/26/2016 2:20,50,0,21.00,43.73,20.26,43.06,20.63,44.43,20.70,44.73,17.79,52.33,9.86,99.90,17.74,42.20,18.58,48.56,17.00,48.23,9.63,764.70,88.67,3.33,23.00,7.87,Weekday,Tuesday,2,Morning,50
1/26/2016 2:30,40,0,20.93,43.86,20.20,43.00,20.63,44.46,20.63,44.73,17.79,52.40,9.80,99.90,17.73,42.20,18.55,48.59,17.00,48.29,9.55,764.65,89.00,3.50,23.00,7.85,Weekday,Tuesday,2,Morning,40
1/26/2016 2:40,40,0,20.89,43.90,20.20,43.09,20.63,44.53,20.46,44.79,17.79,52.40,9.73,99.90,17.73,42.22,18.51,48.65,17.00,48.40,9.47,764.60,89.33,3.67,23.00,7.83,Weekday,Tuesday,2,Morning,40
1/26/2016 2:50,50,0,20.89,43.97,20.20,43.09,20.63,44.46,20.36,44.95,17.77,52.42,9.53,99.90,17.73,42.27,18.50,48.70,17.00,48.40,9.38,764.55,89.67,3.83,23.00,7.82,Weekday,Tuesday,2,Morning,50
1/26/2016 3:20,40,0,20.79,44.00,20.07,43.26,20.70,44.59,20.10,45.20,17.71,52.52,9.06,99.90,17.70,42.29,18.50,48.79,17.00,48.59,8.80,764.37,91.00,3.67,22.67,7.47,Weekday,Tuesday,3,Morning,40
1/26/2016 4:20,50,0,20.60,43.90,19.86,43.47,20.60,44.36,19.79,45.50,17.70,52.62,7.76,99.90,17.70,42.29,18.39,48.70,17.00,48.86,8.03,764.00,93.33,2.67,36.00,7.07,Weekday,Tuesday,4,Morning,50
1/26/2016 5:20,50,0,20.50,44.00,19.70,43.70,20.50,44.29,19.50,45.76,17.67,52.73,8.19,99.90,17.61,42.30,18.37,48.79,17.07,49.09,8.53,763.77,94.00,2.33,64.33,7.60,Weekday,Tuesday,5,Morning,50
1/26/2016 7:00,50,0,20.29,44.20,19.43,44.09,20.32,44.13,19.20,45.93,17.60,52.79,8.53,99.90,17.60,42.50,18.29,49.06,17.10,49.50,8.60,763.40,94.00,3.00,63.00,7.70,Weekday,Tuesday,7,Morning,50
1/26/2016 7:20,40,0,20.20,44.26,19.39,44.09,20.46,44.26,19.17,46.03,17.60,52.80,8.60,99.90,17.60,42.51,18.29,49.09,17.10,49.50,8.67,763.33,94.00,3.00,62.67,7.77,Weekday,Tuesday,7,Morning,40
1/26/2016 7:30,40,0,20.20,44.29,19.39,44.09,20.50,44.23,19.17,46.09,17.60,52.79,8.66,99.90,17.59,42.54,18.29,49.16,17.10,49.50,8.70,763.30,94.00,3.00,62.50,7.80,Weekday,Tuesday,7,Morning,40
1/26/2016 8:30,40,10,20.10,45.03,19.29,44.47,20.50,44.29,20.13,45.76,17.60,52.90,8.89,99.90,17.50,42.70,18.22,49.30,17.10,49.29,8.95,763.05,94.00,3.50,62.00,8.05,Weekday,Tuesday,8,Morning,50
1/26/2016 9:20,40,0,20.10,45.16,19.29,44.79,20.50,44.29,19.73,46.00,17.57,52.98,9.16,99.90,17.50,42.88,18.20,49.40,17.10,49.00,9.17,762.80,94.00,4.33,61.67,8.27,Weekday,Tuesday,9,Afternoon,40
1/26/2016 10:20,30,0,20.00,45.13,19.20,44.90,20.50,44.40,19.39,46.20,17.53,53.00,9.66,99.90,17.50,43.09,18.18,49.59,17.10,48.90,9.53,762.50,93.00,5.33,62.00,8.47,Weekday,Tuesday,10,Afternoon,30
1/26/2016 10:30,50,0,20.00,45.20,19.20,44.90,20.50,44.40,19.36,46.29,17.52,53.00,9.80,99.90,17.48,43.10,18.17,49.66,17.10,48.86,9.65,762.45,92.50,5.50,62.50,8.50,Weekday,Tuesday,10,Afternoon,50
1/26/2016 11:30,20,0,19.89,45.40,19.20,45.00,20.50,44.29,19.20,46.43,17.50,53.00,10.53,99.90,17.50,43.40,18.12,49.90,17.10,48.79,10.05,762.20,90.00,6.50,42.00,8.50,Weekday,Tuesday,11,Afternoon,20
1/26/2016 11:40,40,0,19.96,45.40,19.20,45.00,20.50,44.29,19.20,46.50,17.50,52.98,10.60,99.90,17.50,43.41,18.12,49.94,17.17,48.79,10.07,762.17,89.67,6.67,34.67,8.47,Weekday,Tuesday,11,Afternoon,40
1/26/2016 12:00,40,0,19.89,45.47,19.20,45.09,20.43,44.27,19.13,46.59,17.50,53.00,10.80,99.90,17.50,43.48,18.12,50.00,17.10,48.79,10.10,762.10,89.00,7.00,20.00,8.40,Weekday,Tuesday,12,Afternoon,40
1/26/2016 12:30,50,0,19.89,45.50,19.20,45.09,20.39,44.29,19.10,46.70,17.51,53.00,11.10,98.43,17.50,43.50,18.11,50.00,17.17,48.70,10.30,761.90,85.50,7.50,23.50,7.95,Weekday,Tuesday,12,Afternoon,50
1/26/2016 12:40,50,0,19.89,45.50,19.20,45.09,20.50,44.40,19.10,46.79,17.51,52.96,11.13,97.39,17.50,43.50,18.10,50.00,17.10,48.70,10.37,761.83,84.33,7.67,24.67,7.80,Weekday,Tuesday,12,Afternoon,50
1/26/2016 13:30,50,0,19.89,45.50,19.20,45.00,20.50,44.40,19.00,46.70,17.60,52.90,11.86,85.26,17.54,43.50,18.20,49.93,17.20,48.59,10.80,761.40,79.00,8.00,27.00,7.25,Weekday,Tuesday,13,Afternoon,50
1/26/2016 13:40,50,0,19.89,45.50,19.20,45.00,20.50,44.40,19.00,46.66,17.56,52.90,12.06,83.17,17.59,43.41,18.20,49.82,17.20,48.56,10.90,761.30,78.00,8.00,27.00,7.17,Weekday,Tuesday,13,Afternoon,50
1/26/2016 14:00,20,0,19.89,45.43,19.26,44.97,20.50,44.29,19.03,46.63,17.59,52.89,12.19,79.23,17.60,43.28,18.22,49.72,17.20,48.50,11.10,761.10,76.00,8.00,27.00,7.00,Weekday,Tuesday,14,Afternoon,20
1/26/2016 15:20,40,0,19.96,45.20,19.29,44.76,20.46,44.26,19.00,46.00,17.60,52.75,11.43,78.20,17.79,42.88,18.33,49.28,17.29,48.29,10.57,760.73,75.00,9.33,32.67,6.33,Weekday,Tuesday,15,Afternoon,40
1/26/2016 15:40,40,0,19.96,45.47,19.29,44.70,20.50,44.20,19.00,45.90,17.60,52.72,11.13,77.57,17.79,42.77,18.33,49.20,17.29,48.23,10.33,760.67,76.00,8.67,36.33,6.27,Weekday,Tuesday,15,Afternoon,40
1/26/2016 16:00,50,0,19.93,45.50,19.29,44.66,20.50,44.29,19.00,45.79,17.58,52.70,10.83,78.73,17.79,42.68,18.29,49.09,17.29,48.20,10.10,760.60,77.00,8.00,40.00,6.20,Weekday,Tuesday,16,Afternoon,50
1/26/2016 16:10,40,0,19.93,45.50,19.29,44.59,20.45,44.15,19.00,45.93,17.58,52.70,10.66,80.23,17.79,42.59,18.29,49.09,17.29,48.09,10.05,760.53,76.83,8.00,40.00,6.13,Weekday,Tuesday,16,Afternoon,40
1/26/2016 16:40,50,0,19.89,45.53,19.20,44.59,20.50,44.20,18.89,46.09,17.59,52.66,10.23,81.49,17.72,42.53,18.29,49.00,17.23,48.03,9.90,760.33,76.33,8.00,40.00,5.93,Weekday,Tuesday,16,Afternoon,50
1/26/2016 17:10,20,0,19.89,45.50,19.20,44.59,20.50,44.20,18.89,46.20,17.55,52.59,9.69,81.83,17.72,42.40,18.27,48.85,17.23,47.93,9.80,760.15,75.67,8.17,40.00,5.72,Weekday,Tuesday,17,Night,20
1/26/2016 17:40,50,0,19.86,45.29,19.10,44.65,20.36,44.00,18.79,46.09,17.50,52.59,9.39,81.33,17.70,42.38,18.23,48.73,17.23,47.83,9.80,760.00,74.67,8.67,40.00,5.47,Weekday,Tuesday,17,Night,50
1/26/2016 18:00,50,0,19.79,45.20,19.10,44.66,20.39,44.00,18.79,46.09,17.50,52.56,9.23,81.70,17.70,42.28,18.20,48.63,17.20,47.79,9.80,759.90,74.00,9.00,40.00,5.30,Weekday,Tuesday,18,Night,50
1/26/2016 18:20,40,0,19.79,45.13,19.03,44.53,20.39,44.00,18.79,46.09,17.50,52.51,9.39,81.93,17.64,42.14,18.20,48.59,17.20,47.70,9.83,759.93,74.00,9.00,40.00,5.37,Weekday,Tuesday,18,Night,40
1/26/2016 18:40,40,0,19.73,45.09,19.00,44.53,20.32,44.00,18.70,46.09,17.50,52.53,9.39,82.43,17.60,42.09,18.20,48.59,17.20,47.70,9.87,759.97,74.00,9.00,40.00,5.43,Weekday,Tuesday,18,Night,40
1/26/2016 20:00,20,0,19.60,45.00,18.89,44.70,20.29,43.79,18.60,46.09,17.50,52.43,9.50,85.10,17.60,42.09,18.10,48.70,17.10,47.50,9.60,760.00,78.00,9.00,40.00,6.00,Weekday,Tuesday,20,Night,20
1/26/2016 20:10,50,0,19.60,45.00,18.79,44.59,20.29,43.79,18.60,46.09,17.50,52.42,9.57,85.43,17.54,42.09,18.09,48.69,17.10,47.50,9.55,760.00,79.33,8.83,37.33,6.17,Weekday,Tuesday,20,Night,50
1/26/2016 21:20,60,10,20.00,54.80,19.20,50.26,20.29,44.99,18.50,46.03,17.50,53.47,9.39,93.02,17.50,42.66,18.00,48.95,17.10,47.50,9.37,759.90,86.00,8.33,24.67,7.07,Weekday,Tuesday,21,Night,70
1/26/2016 21:30,60,0,20.07,53.47,19.26,50.07,20.36,45.33,18.50,46.09,17.50,53.85,9.39,93.90,17.48,42.71,17.95,49.01,17.10,47.50,9.40,759.85,86.00,8.50,25.00,7.10,Weekday,Tuesday,21,Night,60
1/26/2016 22:00,60,0,20.39,50.23,19.82,48.40,20.50,45.79,18.50,46.16,17.50,54.09,9.39,94.43,17.43,42.94,17.91,49.20,17.07,47.47,9.50,759.70,86.00,9.00,26.00,7.20,Weekday,Tuesday,22,Night,60
1/26/2016 23:20,370,30,21.13,46.33,20.73,45.03,20.73,45.50,19.93,46.13,18.22,76.34,9.39,91.93,18.87,45.67,17.89,49.29,17.07,47.66,9.77,759.43,82.00,9.33,40.00,6.77,Weekday,Tuesday,23,Night,400
1/26/2016 23:30,370,40,21.20,46.07,20.79,44.83,20.73,45.36,20.67,45.49,18.15,75.70,9.53,91.53,18.78,45.46,17.89,49.29,17.07,47.56,9.80,759.45,81.50,9.50,40.00,6.70,Weekday,Tuesday,23,Night,410
1/27/2016 0:30,40,0,21.20,44.86,20.70,44.00,20.79,44.83,21.07,45.09,17.95,64.06,9.69,88.63,18.34,45.00,17.89,49.20,17.03,47.46,9.85,759.30,80.50,10.00,40.00,6.55,Weekday,Wednesday,0,Morning,40
1/27/2016 1:10,20,0,21.10,44.56,20.57,43.59,20.60,43.57,20.43,45.29,17.86,62.51,9.69,88.23,18.29,45.55,17.89,49.20,17.10,48.09,9.83,759.00,81.00,10.00,40.00,6.63,Weekday,Wednesday,1,Morning,20
1/27/2016 1:50,50,0,20.89,44.20,20.36,43.40,20.39,43.50,20.03,45.50,17.79,60.83,9.80,88.56,18.23,46.00,17.85,49.26,17.10,48.36,9.97,758.60,81.00,10.00,40.00,6.77,Weekday,Wednesday,1,Morning,50
1/27/2016 2:40,40,0,20.73,44.09,20.13,43.50,20.29,43.66,19.70,45.90,17.79,59.42,9.89,89.26,18.20,46.40,17.85,49.36,17.10,48.63,10.07,758.50,80.33,10.00,40.00,6.73,Weekday,Wednesday,2,Morning,40
1/27/2016 4:00,40,0,20.50,44.33,19.79,43.70,20.00,43.40,19.39,46.05,17.70,57.99,10.00,88.89,18.20,47.20,17.79,49.40,17.10,49.00,10.10,758.20,81.00,10.00,40.00,7.00,Weekday,Wednesday,4,Morning,40
1/27/2016 6:00,40,0,20.10,44.70,19.50,44.09,19.70,43.93,19.10,46.40,17.63,56.63,10.03,87.77,18.20,47.40,17.79,49.57,17.20,49.47,10.30,757.40,81.00,10.00,40.00,7.10,Weekday,Wednesday,6,Morning,40
1/27/2016 6:30,40,0,20.10,44.90,19.39,44.17,19.70,44.00,19.07,46.47,17.61,56.43,10.26,85.73,18.20,47.30,17.79,49.59,17.23,49.59,10.30,757.35,80.50,10.00,34.50,7.00,Weekday,Wednesday,6,Morning,40
1/27/2016 6:40,40,0,20.00,44.79,19.39,44.26,19.70,44.03,19.00,46.40,17.60,56.36,10.23,85.52,18.20,47.31,17.79,49.61,17.29,49.59,10.30,757.33,80.33,10.00,32.67,6.97,Weekday,Wednesday,6,Morning,40
1/27/2016 7:00,60,10,20.00,44.97,19.32,44.40,19.70,44.13,19.00,46.47,17.60,56.23,10.30,85.13,18.23,47.68,17.77,49.66,17.20,49.56,10.30,757.30,80.00,10.00,29.00,6.90,Weekday,Wednesday,7,Morning,70
1/27/2016 7:10,20,10,19.89,45.46,19.29,44.43,19.70,44.20,19.00,46.50,17.62,56.20,10.30,85.59,18.21,47.44,17.79,49.64,17.25,49.65,10.18,757.32,81.50,9.83,34.83,7.05,Weekday,Wednesday,7,Morning,30
1/27/2016 7:40,310,0,19.89,45.86,19.29,44.86,19.60,44.23,19.00,46.59,17.60,56.07,9.76,92.50,18.18,46.63,17.76,49.70,17.29,49.50,9.83,757.37,86.00,9.33,52.33,7.50,Weekday,Wednesday,7,Morning,310
1/27/2016 8:10,60,0,19.79,46.09,19.20,44.90,19.70,44.63,18.89,46.70,17.60,56.00,9.53,96.60,18.10,46.13,17.79,49.89,17.20,49.29,9.63,757.38,88.67,9.17,57.50,7.78,Weekday,Wednesday,8,Morning,60
1/27/2016 8:20,60,0,19.79,46.03,19.20,44.90,19.70,44.70,18.89,46.73,17.60,55.93,9.50,97.12,18.10,46.01,17.75,49.90,17.20,49.26,9.67,757.37,88.33,9.33,51.00,7.77,Weekday,Wednesday,8,Morning,60
1/27/2016 8:50,60,0,19.79,46.00,19.20,45.03,19.79,44.83,18.89,46.86,17.60,55.79,9.73,96.33,18.05,45.66,17.77,50.00,17.20,49.20,9.77,757.32,87.33,9.83,31.50,7.72,Weekday,Wednesday,8,Morning,60
1/27/2016 9:10,60,0,19.79,45.97,19.20,45.09,19.79,44.90,18.79,46.79,17.60,55.70,9.76,96.10,18.00,45.50,17.75,50.03,17.20,49.09,9.78,757.32,87.67,10.00,28.33,7.80,Weekday,Wednesday,9,Afternoon,60
1/27/2016 9:30,50,0,19.79,45.90,19.10,45.20,19.89,45.00,18.79,46.79,17.60,55.63,9.69,98.00,18.00,45.40,17.76,50.10,17.20,49.03,9.75,757.35,89.00,10.00,35.00,8.00,Weekday,Wednesday,9,Afternoon,50
1/27/2016 10:20,20,0,19.70,46.20,19.10,45.40,20.00,45.03,18.75,46.95,17.59,55.50,9.69,99.69,17.89,45.29,17.72,50.26,17.20,49.00,9.90,757.50,89.67,10.00,39.67,8.27,Weekday,Wednesday,10,Afternoon,20
1/27/2016 12:00,40,0,19.70,46.00,19.00,45.59,19.89,45.20,18.70,47.20,17.52,55.20,10.73,90.87,17.89,45.17,17.70,50.50,17.20,48.90,10.80,757.00,85.00,10.00,29.00,8.40,Weekday,Wednesday,12,Afternoon,40
1/27/2016 12:10,40,0,19.76,46.00,19.00,45.59,19.89,45.20,18.60,47.13,17.56,55.20,10.86,90.33,17.87,45.15,17.73,50.53,17.13,48.90,10.87,756.93,84.50,10.17,30.83,8.37,Weekday,Wednesday,12,Afternoon,40
1/27/2016 12:40,30,0,19.76,46.00,18.89,45.70,19.96,45.16,18.60,47.20,17.50,55.09,11.13,86.73,17.79,45.00,17.70,50.59,17.10,48.90,11.07,756.73,83.00,10.67,36.33,8.27,Weekday,Wednesday,12,Afternoon,30
1/27/2016 13:00,40,0,19.70,46.00,18.93,45.70,19.89,45.09,18.60,47.26,17.50,55.06,11.30,85.13,17.79,45.00,17.70,50.59,17.10,48.90,11.20,756.60,82.00,11.00,40.00,8.20,Weekday,Wednesday,13,Afternoon,40
1/27/2016 13:30,40,0,19.70,46.00,18.89,45.79,19.79,45.13,18.60,47.29,17.50,54.96,11.39,83.10,17.79,44.99,17.70,50.59,17.10,48.84,11.15,756.35,82.00,10.00,34.50,8.20,Weekday,Wednesday,13,Afternoon,40
1/27/2016 14:50,40,0,19.70,46.06,18.89,45.90,19.89,45.20,18.50,47.40,17.50,54.76,11.69,79.63,17.79,44.90,17.70,50.70,17.10,48.79,11.27,755.60,81.17,9.83,38.17,8.20,Weekday,Wednesday,14,Afternoon,40
1/27/2016 15:10,20,0,19.70,46.09,18.79,45.79,19.89,45.26,18.50,47.43,17.50,54.70,11.60,79.50,17.76,44.92,17.71,50.70,17.10,48.79,11.27,755.47,81.00,9.83,40.00,8.17,Weekday,Wednesday,15,Afternoon,20
1/27/2016 16:10,50,0,19.60,46.00,18.79,45.90,19.86,45.26,18.50,47.50,17.50,54.59,11.39,80.47,17.72,44.90,17.70,50.78,17.10,48.79,11.05,755.27,81.17,9.00,40.00,7.97,Weekday,Wednesday,16,Afternoon,50
1/27/2016 17:00,40,0,19.60,46.09,18.70,46.00,19.89,45.29,18.43,47.43,17.50,54.50,11.19,80.49,17.71,44.83,17.70,50.78,17.10,48.73,10.80,755.10,82.00,9.00,40.00,7.80,Weekday,Wednesday,17,Night,40
1/27/2016 17:50,20,0,19.50,46.16,18.70,46.09,19.89,45.23,18.39,47.50,17.50,54.46,10.19,93.17,17.70,44.90,17.70,50.79,17.10,48.76,10.30,754.93,87.00,9.00,25.83,8.13,Weekday,Wednesday,17,Night,20
1/27/2016 18:10,40,0,19.50,46.20,18.70,46.16,19.89,45.20,18.39,47.59,17.50,54.43,10.19,93.16,17.70,44.90,17.70,50.79,17.10,48.79,10.17,754.92,88.50,9.00,29.67,8.25,Weekday,Wednesday,18,Night,40
1/27/2016 19:20,50,0,19.39,46.33,18.65,46.30,19.82,45.23,18.29,47.70,17.46,54.36,9.80,99.29,17.70,45.00,17.66,50.96,17.10,48.79,9.87,755.00,91.67,8.67,63.67,8.50,Weekday,Wednesday,19,Night,50
1/27/2016 19:30,40,0,19.39,46.40,18.60,46.29,19.89,45.29,18.29,47.70,17.40,54.30,9.80,99.83,17.69,44.99,17.66,50.96,17.10,48.79,9.80,755.00,92.00,8.50,64.00,8.50,Weekday,Wednesday,19,Night,40
1/27/2016 22:10,40,0,19.29,46.90,18.50,46.73,19.79,45.29,18.20,48.00,17.39,54.09,9.60,99.90,17.60,45.21,17.60,51.19,17.00,49.00,9.80,755.25,94.17,7.83,61.50,8.85,Weekday,Wednesday,22,Night,40
1/27/2016 22:40,30,0,19.20,46.90,18.50,46.79,19.79,45.29,18.20,48.03,17.39,54.09,9.60,99.90,17.60,45.29,17.60,51.24,17.00,49.00,9.80,755.40,94.67,7.33,63.00,9.00,Weekday,Wednesday,22,Night,30
1/27/2016 23:30,50,0,19.20,47.00,18.50,46.93,19.79,45.20,18.10,48.20,17.39,54.08,9.80,99.90,17.55,45.47,17.60,51.40,17.00,49.09,9.80,755.65,95.50,6.50,62.50,9.15,Weekday,Wednesday,23,Night,50
1/28/2016 0:20,40,0,19.10,47.20,18.46,47.06,19.79,45.29,18.10,48.29,17.39,54.00,9.80,99.90,17.54,45.59,17.59,51.52,17.00,49.20,9.87,756.07,95.67,5.33,49.67,9.20,Weekday,Thursday,0,Morning,40
1/28/2016 0:40,50,0,19.10,47.23,18.39,47.09,19.79,45.40,18.10,48.40,17.39,54.00,9.80,99.90,17.51,45.68,17.58,51.59,17.00,49.29,9.93,756.33,95.33,4.67,38.33,9.20,Weekday,Thursday,0,Morning,50
1/28/2016 1:00,40,0,19.10,47.40,18.39,47.09,19.79,45.40,18.10,48.47,17.39,54.00,9.80,99.90,17.50,45.70,17.60,51.66,17.00,49.29,10.00,756.60,95.00,4.00,27.00,9.20,Weekday,Thursday,1,Morning,40
1/28/2016 1:50,30,0,19.10,47.50,18.39,47.20,19.79,45.40,18.10,48.59,17.36,53.99,9.50,99.90,17.50,45.70,17.58,51.69,16.93,49.40,9.83,757.18,90.83,4.83,37.83,8.37,Weekday,Thursday,1,Morning,30
1/28/2016 2:30,40,0,19.00,47.40,18.36,47.16,19.79,45.50,18.10,48.50,17.35,53.93,9.07,99.90,17.50,45.53,17.59,51.62,16.89,49.40,9.40,758.05,88.50,5.50,33.50,7.55,Weekday,Thursday,2,Morning,40
1/28/2016 3:20,40,0,19.00,47.23,18.39,47.03,19.79,45.50,18.00,48.20,17.31,53.79,8.53,99.90,17.49,45.10,17.51,51.37,16.89,49.16,8.77,758.93,87.67,5.33,27.67,6.80,Weekday,Thursday,3,Morning,40
1/28/2016 3:30,40,0,19.00,47.20,18.36,46.97,19.79,45.47,18.00,48.20,17.32,53.79,8.36,99.90,17.49,45.06,17.52,51.28,16.89,49.09,8.65,759.00,88.00,5.00,28.00,6.75,Weekday,Thursday,3,Morning,40
1/28/2016 3:50,30,0,19.00,47.20,18.36,46.90,19.79,45.40,18.00,48.09,17.29,53.78,8.23,99.90,17.48,44.90,17.53,51.16,16.89,49.00,8.42,759.13,88.67,4.33,28.67,6.65,Weekday,Thursday,3,Morning,30
1/28/2016 4:30,50,0,18.96,47.06,18.26,46.86,19.60,45.16,18.00,47.93,17.29,53.63,7.83,99.49,17.41,44.62,17.50,50.99,16.89,48.79,7.95,759.70,88.00,4.50,34.50,6.05,Weekday,Thursday,4,Morning,50
1/28/2016 5:00,40,0,18.89,46.90,18.20,46.70,19.60,45.09,17.95,47.84,17.29,53.53,7.33,99.23,17.39,44.46,17.50,50.83,16.89,48.66,7.60,760.20,87.00,5.00,40.00,5.50,Weekday,Thursday,5,Morning,40
1/28/2016 5:30,40,0,18.89,46.79,18.17,46.70,19.50,45.09,17.89,47.70,17.29,53.44,7.25,99.90,17.39,44.29,17.46,50.66,16.86,48.47,6.95,760.70,89.00,3.50,34.50,5.25,Weekday,Thursday,5,Morning,40
1/28/2016 6:00,40,0,18.89,46.76,18.17,46.59,19.60,45.13,17.89,47.59,17.29,53.40,6.83,99.62,17.39,44.15,17.45,50.54,16.79,48.29,6.30,761.20,91.00,2.00,29.00,5.00,Weekday,Thursday,6,Morning,40
1/28/2016 7:40,40,0,18.79,46.50,18.00,46.50,19.70,45.00,17.79,47.20,17.29,53.16,4.93,96.43,17.35,43.69,17.39,50.00,16.79,47.79,5.53,762.63,89.33,2.00,29.00,3.90,Weekday,Thursday,7,Morning,40
1/28/2016 8:10,50,0,18.79,46.43,18.00,46.47,19.70,44.97,17.79,47.00,17.29,53.09,4.16,95.49,17.29,43.49,17.39,49.79,16.75,47.59,4.95,763.02,89.83,2.00,28.83,3.38,Weekday,Thursday,8,Morning,50
1/28/2016 8:30,40,0,18.76,46.40,17.89,46.40,19.70,44.83,17.76,46.93,17.28,53.06,3.56,95.40,17.29,43.34,17.39,49.70,16.76,47.50,4.45,763.25,91.50,2.00,28.50,3.15,Weekday,Thursday,8,Morning,40
1/28/2016 9:10,40,0,18.70,46.20,17.89,46.29,19.60,44.53,17.70,46.79,17.25,52.94,3.26,96.40,17.29,43.15,17.36,49.42,16.70,47.23,3.85,763.75,93.83,2.00,28.17,2.92,Weekday,Thursday,9,Afternoon,40
1/28/2016 9:40,50,0,18.70,46.16,17.89,46.20,19.60,44.59,17.70,46.59,17.23,52.83,3.20,96.93,17.29,42.98,17.34,49.29,16.70,47.06,4.30,764.20,93.33,2.00,28.67,3.27,Weekday,Thursday,9,Afternoon,50
1/28/2016 9:50,40,0,18.70,46.20,17.89,46.43,19.60,44.59,17.70,46.59,17.20,52.80,3.29,97.37,17.29,42.90,17.32,49.22,16.70,47.00,4.45,764.35,93.17,2.00,28.83,3.38,Weekday,Thursday,9,Afternoon,40
